"몽골",2184139.000 (Persons),1.995 (annual %),2217918.000 (Persons),1.535 (annual %),2243495.000 (Persons),1.147 (annual %),2263196.000 (Persons),0.874 (annual %),2280475.000 (Persons),0.761 (annual %),2298017.000 (Persons),0.766 (annual %),2316571.000 (Persons),0.804 (annual %),2335744.000 (Persons),0.824 (annual %),2355667.000 (Persons),0.849 (annual %),2376228.000 (Persons),0.869 (annual %),2397417.000 (Persons),0.888 (annual %),2419594.000 (Persons),0.921 (annual %),2443261.000 (Persons),0.973 (annual %),2468765.000 (Persons),1.038 (annual %),2496394.000 (Persons),1.113 (annual %),2526429.000 (Persons),1.196 (annual %),2558854.000 (Persons),1.275 (annual %),2593819.000 (Persons),1.357 (annual %),2631899.000 (Persons),1.457 (annual %),2673794.000 (Persons),1.579 (annual %),2719902.000 (Persons),1.710 (annual %),2770357.000 (Persons),1.838 (annual %),2824698.000 (Persons),1.943 (annual %),2881783.000 (Persons),2.001 (annual %),2940111.000 (Persons),2.004 (annual %),2998433.000 (Persons),1.964 (annual %),3056358.000 (Persons),1.913 (annual %),3113788.000 (Persons),1.862 (annual %),3170214.000 (Persons),1.796 (annual %),3225166.000 (Persons),1.719 (annual %),3278292.000 (Persons),1.634 (annual %)
"모로코",24807461.000 (Persons),1.838 (annual %),25260407.000 (Persons),1.809 (annual %),25711410.000 (Persons),1.770 (annual %),26155204.000 (Persons),1.711 (annual %),26584473.000 (Persons),1.628 (annual %),26994255.000 (Persons),1.530 (annual %),27383472.000 (Persons),1.432 (annual %),27754573.000 (Persons),1.346 (annual %),28110447.000 (Persons),1.274 (annual %),28455504.000 (Persons),1.220 (annual %),28793672.000 (Persons),1.181 (annual %),29126323.000 (Persons),1.149 (annual %),29454765.000 (Persons),1.121 (annual %),29782884.000 (Persons),1.108 (annual %),30115196.000 (Persons),1.110 (annual %),30455563.000 (Persons),1.124 (annual %),30804689.000 (Persons),1.140 (annual %),31163670.000 (Persons),1.159 (annual %),31536807.000 (Persons),1.190 (annual %),31929087.000 (Persons),1.236 (annual %),32343384.000 (Persons),1.289 (annual %),32781860.000 (Persons),1.347 (annual %),33241898.000 (Persons),1.394 (annual %),33715705.000 (Persons),1.415 (annual %),34192358.000 (Persons),1.404 (annual %),34663608.000 (Persons),1.369 (annual %),35126274.000 (Persons),1.326 (annual %),35581257.000 (Persons),1.287 (annual %),36029089.000 (Persons),1.251 (annual %),36471766.000 (Persons),1.221 (annual %),36910558.000 (Persons),1.196 (annual %)
"모잠비크",12987292.000 (Persons),1.406 (annual %),13328029.000 (Persons),2.590 (annual %),13805999.000 (Persons),3.523 (annual %),14370950.000 (Persons),4.011 (annual %),14948050.000 (Persons),3.937 (annual %),15483277.000 (Persons),3.518 (annual %),15960445.000 (Persons),3.035 (annual %),16397175.000 (Persons),2.700 (annual %),16813946.000 (Persons),2.510 (annual %),17244176.000 (Persons),2.527 (annual %),17711925.000 (Persons),2.676 (annual %),18221884.000 (Persons),2.839 (annual %),18764147.000 (Persons),2.932 (annual %),19331097.000 (Persons),2.977 (annual %),19910549.000 (Persons),2.953 (annual %),20493927.000 (Persons),2.888 (annual %),21080108.000 (Persons),2.820 (annual %),21673319.000 (Persons),2.775 (annual %),22276596.000 (Persons),2.745 (annual %),22894718.000 (Persons),2.737 (annual %),23531567.000 (Persons),2.744 (annual %),24187500.000 (Persons),2.749 (annual %),24862673.000 (Persons),2.753 (annual %),25560752.000 (Persons),2.769 (annual %),26286192.000 (Persons),2.799 (annual %),27042001.000 (Persons),2.835 (annual %),27829930.000 (Persons),2.872 (annual %),28649007.000 (Persons),2.901 (annual %),29496009.000 (Persons),2.914 (annual %),30366043.000 (Persons),2.907 (annual %),31255435.000 (Persons),2.887 (annual %)
"미얀마",41335188.000 (Persons),1.471 (annual %),41890192.000 (Persons),1.334 (annual %),42401686.000 (Persons),1.214 (annual %),42889992.000 (Persons),1.145 (annual %),43383421.000 (Persons),1.144 (annual %),43901598.000 (Persons),1.187 (annual %),44452203.000 (Persons),1.246 (annual %),45027223.000 (Persons),1.285 (annual %),45611220.000 (Persons),1.289 (annual %),46181075.000 (Persons),1.242 (annual %),46719698.000 (Persons),1.160 (annual %),47225119.000 (Persons),1.076 (annual %),47702163.000 (Persons),1.005 (annual %),48148907.000 (Persons),0.932 (annual %),48564489.000 (Persons),0.859 (annual %),48949931.000 (Persons),0.791 (annual %),49301049.000 (Persons),0.715 (annual %),49621479.000 (Persons),0.648 (annual %),49929642.000 (Persons),0.619 (annual %),50250366.000 (Persons),0.640 (annual %),50600827.000 (Persons),0.695 (annual %),50990612.000 (Persons),0.767 (annual %),51413703.000 (Persons),0.826 (annual %),51852464.000 (Persons),0.850 (annual %),52280816.000 (Persons),0.823 (annual %),52680724.000 (Persons),0.762 (annual %),53045199.000 (Persons),0.689 (annual %),53382521.000 (Persons),0.634 (annual %),53708318.000 (Persons),0.608 (annual %),54045422.000 (Persons),0.626 (annual %),54409794.000 (Persons),0.672 (annual %)
"나미비아",1432899.000 (Persons),3.327 (annual %),1476399.000 (Persons),2.991 (annual %),1516951.000 (Persons),2.710 (annual %),1555098.000 (Persons),2.484 (annual %),1591826.000 (Persons),2.334 (annual %),1627866.000 (Persons),2.239 (annual %),1663378.000 (Persons),2.158 (annual %),1698029.000 (Persons),2.062 (annual %),1731635.000 (Persons),1.960 (annual %),1763861.000 (Persons),1.844 (annual %),1794583.000 (Persons),1.727 (annual %),1823667.000 (Persons),1.608 (annual %),1851519.000 (Persons),1.516 (annual %),1879113.000 (Persons),1.479 (annual %),1907737.000 (Persons),1.512 (annual %),1938316.000 (Persons),1.590 (annual %),1971318.000 (Persons),1.688 (annual %),2006516.000 (Persons),1.770 (annual %),2043382.000 (Persons),1.821 (annual %),2081039.000 (Persons),1.826 (annual %),2118877.000 (Persons),1.802 (annual %),2156698.000 (Persons),1.769 (annual %),2194777.000 (Persons),1.750 (annual %),2233506.000 (Persons),1.749 (annual %),2273426.000 (Persons),1.772 (annual %),2314901.000 (Persons),1.808 (annual %),2358044.000 (Persons),1.847 (annual %),2402623.000 (Persons),1.873 (annual %),2448300.000 (Persons),1.883 (annual %),2494524.000 (Persons),1.870 (annual %),2540916.000 (Persons),1.843 (annual %)
"네팔",18905480.000 (Persons),2.466 (annual %),19405506.000 (Persons),2.611 (annual %),19938322.000 (Persons),2.709 (annual %),20489973.000 (Persons),2.729 (annual %),21040899.000 (Persons),2.653 (annual %),21576074.000 (Persons),2.512 (annual %),22090352.000 (Persons),2.356 (annual %),22584772.000 (Persons),2.213 (annual %),23057875.000 (Persons),2.073 (annual %),23509971.000 (Persons),1.942 (annual %),23941099.000 (Persons),1.817 (annual %),24347113.000 (Persons),1.682 (annual %),24725625.000 (Persons),1.543 (annual %),25080880.000 (Persons),1.427 (annual %),25419337.000 (Persons),1.340 (annual %),25744500.000 (Persons),1.271 (annual %),26066687.000 (Persons),1.244 (annual %),26382586.000 (Persons),1.205 (annual %),26666581.000 (Persons),1.071 (annual %),26883531.000 (Persons),0.810 (annual %),27013207.000 (Persons),0.481 (annual %),27041220.000 (Persons),0.104 (annual %),26989160.000 (Persons),-0.193 (annual %),26916795.000 (Persons),-0.268 (annual %),26905982.000 (Persons),-0.040 (annual %),27015033.000 (Persons),0.404 (annual %),27263430.000 (Persons),0.915 (annual %),27632682.000 (Persons),1.345 (annual %),28095712.000 (Persons),1.662 (annual %),28608715.000 (Persons),1.809 (annual %),29136808.000 (Persons),1.829 (annual %)
"네덜란드",14951510.000 (Persons),0.689 (annual %),15069798.000 (Persons),0.788 (annual %),15184166.000 (Persons),0.756 (annual %),15290368.000 (Persons),0.697 (annual %),15382838.000 (Persons),0.603 (annual %),15459006.000 (Persons),0.494 (annual %),15530498.000 (Persons),0.461 (annual %),15610650.000 (Persons),0.515 (annual %),15707209.000 (Persons),0.617 (annual %),15812088.000 (Persons),0.665 (annual %),15925513.000 (Persons),0.715 (annual %),16046180.000 (Persons),0.755 (annual %),16148929.000 (Persons),0.638 (annual %),16225302.000 (Persons),0.472 (annual %),16281779.000 (Persons),0.347 (annual %),16319868.000 (Persons),0.234 (annual %),16346101.000 (Persons),0.161 (annual %),16381696.000 (Persons),0.218 (annual %),16445593.000 (Persons),0.389 (annual %),16530388.000 (Persons),0.514 (annual %),16615394.000 (Persons),0.513 (annual %),16693074.000 (Persons),0.466 (annual %),16754962.000 (Persons),0.370 (annual %),16804432.000 (Persons),0.295 (annual %),16865008.000 (Persons),0.360 (annual %),16939923.000 (Persons),0.443 (annual %),17030314.000 (Persons),0.532 (annual %),17131296.000 (Persons),0.591 (annual %),17231624.000 (Persons),0.584 (annual %),17344874.000 (Persons),0.655 (annual %),17441139.000 (Persons),0.553 (annual %)
"뉴칼레도니아",170899.000 (Persons),2.369 (annual %),175362.000 (Persons),2.578 (annual %),179799.000 (Persons),2.499 (annual %),184496.000 (Persons),2.579 (annual %),189482.000 (Persons),2.667 (annual %),193816.000 (Persons),2.262 (annual %),197564.000 (Persons),1.915 (annual %),201418.000 (Persons),1.932 (annual %),205279.000 (Persons),1.899 (annual %),209214.000 (Persons),1.899 (annual %),213230.000 (Persons),1.901 (annual %),217324.000 (Persons),1.902 (annual %),221490.000 (Persons),1.899 (annual %),225296.000 (Persons),1.704 (annual %),228750.000 (Persons),1.521 (annual %),232250.000 (Persons),1.518 (annual %),235750.000 (Persons),1.496 (annual %),239250.000 (Persons),1.474 (annual %),242750.000 (Persons),1.452 (annual %),245950.000 (Persons),1.310 (annual %),249750.000 (Persons),1.533 (annual %),254350.000 (Persons),1.825 (annual %),259000.000 (Persons),1.812 (annual %),263650.000 (Persons),1.779 (annual %),268050.000 (Persons),1.655 (annual %),268700.000 (Persons),0.242 (annual %),269350.000 (Persons),0.242 (annual %),270000.000 (Persons),0.241 (annual %),270650.000 (Persons),0.240 (annual %),271300.000 (Persons),0.240 (annual %),271960.000 (Persons),0.243 (annual %)
"뉴질랜드",3329800.000 (Persons),0.923 (annual %),3495100.000 (Persons),-,3531700.000 (Persons),1.042 (annual %),3572200.000 (Persons),1.140 (annual %),3620000.000 (Persons),1.329 (annual %),3673400.000 (Persons),1.464 (annual %),3732000.000 (Persons),1.583 (annual %),3781300.000 (Persons),1.312 (annual %),3815000.000 (Persons),0.887 (annual %),3835100.000 (Persons),0.525 (annual %),3857700.000 (Persons),0.588 (annual %),3880500.000 (Persons),0.589 (annual %),3948500.000 (Persons),1.737 (annual %),4027200.000 (Persons),1.974 (annual %),4087500.000 (Persons),1.486 (annual %),4133900.000 (Persons),1.129 (annual %),4184600.000 (Persons),1.219 (annual %),4223800.000 (Persons),0.932 (annual %),4259800.000 (Persons),0.849 (annual %),4302600.000 (Persons),1.000 (annual %),4350700.000 (Persons),1.112 (annual %),4384000.000 (Persons),0.762 (annual %),4408100.000 (Persons),0.548 (annual %),4442100.000 (Persons),0.768 (annual %),4516500.000 (Persons),1.661 (annual %),4609400.000 (Persons),2.036 (annual %),4714100.000 (Persons),2.246 (annual %),4813600.000 (Persons),2.089 (annual %),4900600.000 (Persons),1.791 (annual %),4979300.000 (Persons),1.593 (annual %),5084300.000 (Persons),2.087 (annual %)
"니카라과",4173435.000 (Persons),2.192 (annual %),4267570.000 (Persons),2.231 (annual %),4364514.000 (Persons),2.246 (annual %),4462496.000 (Persons),2.220 (annual %),4559010.000 (Persons),2.140 (annual %),4652185.000 (Persons),2.023 (annual %),4741571.000 (Persons),1.903 (annual %),4827658.000 (Persons),1.799 (annual %),4910642.000 (Persons),1.704 (annual %),4991041.000 (Persons),1.624 (annual %),5069310.000 (Persons),1.556 (annual %),5145367.000 (Persons),1.489 (annual %),5219324.000 (Persons),1.427 (annual %),5292115.000 (Persons),1.385 (annual %),5364930.000 (Persons),1.367 (annual %),5438692.000 (Persons),1.366 (annual %),5513757.000 (Persons),1.371 (annual %),5590066.000 (Persons),1.374 (annual %),5667436.000 (Persons),1.375 (annual %),5745538.000 (Persons),1.369 (annual %),5824058.000 (Persons),1.357 (annual %),5903035.000 (Persons),1.347 (annual %),5982530.000 (Persons),1.338 (annual %),6062462.000 (Persons),1.327 (annual %),6142734.000 (Persons),1.315 (annual %),6223234.000 (Persons),1.302 (annual %),6303970.000 (Persons),1.289 (annual %),6384843.000 (Persons),1.275 (annual %),6465502.000 (Persons),1.255 (annual %),6545503.000 (Persons),1.230 (annual %),6624554.000 (Persons),1.200 (annual %)
"니제르",8026592.000 (Persons),3.117 (annual %),8288739.000 (Persons),3.214 (annual %),8566773.000 (Persons),3.299 (annual %),8860297.000 (Persons),3.369 (annual %),9168316.000 (Persons),3.417 (annual %),9490289.000 (Persons),3.452 (annual %),9826600.000 (Persons),3.482 (annual %),10178196.000 (Persons),3.515 (annual %),10545720.000 (Persons),3.547 (annual %),10929922.000 (Persons),3.578 (annual %),11331561.000 (Persons),3.609 (annual %),11751364.000 (Persons),3.638 (annual %),12189988.000 (Persons),3.665 (annual %),12647983.000 (Persons),3.688 (annual %),13125914.000 (Persons),3.709 (annual %),13624474.000 (Persons),3.728 (annual %),14143969.000 (Persons),3.742 (annual %),14685404.000 (Persons),3.757 (annual %),15250913.000 (Persons),3.779 (annual %),15843131.000 (Persons),3.810 (annual %),16464025.000 (Persons),3.844 (annual %),17114770.000 (Persons),3.876 (annual %),17795209.000 (Persons),3.899 (annual %),18504287.000 (Persons),3.907 (annual %),19240182.000 (Persons),3.900 (annual %),20001663.000 (Persons),3.881 (annual %),20788789.000 (Persons),3.860 (annual %),21602388.000 (Persons),3.839 (annual %),22442831.000 (Persons),3.817 (annual %),23310719.000 (Persons),3.794 (annual %),24206636.000 (Persons),3.771 (annual %)
"나이지리아",95212454.000 (Persons),2.579 (annual %),97667632.000 (Persons),2.546 (annual %),100161708.000 (Persons),2.522 (annual %),102700751.000 (Persons),2.503 (annual %),105293701.000 (Persons),2.493 (annual %),107948339.000 (Persons),2.490 (annual %),110668784.000 (Persons),2.489 (annual %),113457661.000 (Persons),2.489 (annual %),116319763.000 (Persons),2.491 (annual %),119260055.000 (Persons),2.496 (annual %),122283853.000 (Persons),2.504 (annual %),125394046.000 (Persons),2.512 (annual %),128596079.000 (Persons),2.522 (annual %),131900634.000 (Persons),2.537 (annual %),135320420.000 (Persons),2.560 (annual %),138865014.000 (Persons),2.586 (annual %),142538305.000 (Persons),2.611 (annual %),146339971.000 (Persons),2.632 (annual %),150269622.000 (Persons),2.650 (annual %),154324939.000 (Persons),2.663 (annual %),158503203.000 (Persons),2.671 (annual %),162805080.000 (Persons),2.678 (annual %),167228803.000 (Persons),2.681 (annual %),171765819.000 (Persons),2.677 (annual %),176404931.000 (Persons),2.665 (annual %),181137454.000 (Persons),2.647 (annual %),185960244.000 (Persons),2.628 (annual %),190873247.000 (Persons),2.608 (annual %),195874685.000 (Persons),2.587 (annual %),200963603.000 (Persons),2.565 (annual %),206139587.000 (Persons),2.543 (annual %)
"북마리아나제도",45752.000 (Persons),4.951 (annual %),46662.000 (Persons),1.969 (annual %),46473.000 (Persons),-0.406 (annual %),45763.000 (Persons),-1.540 (annual %),45361.000 (Persons),-0.882 (annual %),45872.000 (Persons),1.120 (annual %),47518.000 (Persons),3.525 (annual %),50052.000 (Persons),5.195 (annual %),52999.000 (Persons),5.721 (annual %),55633.000 (Persons),4.850 (annual %),57453.000 (Persons),3.219 (annual %),58319.000 (Persons),1.496 (annual %),58412.000 (Persons),0.159 (annual %),57954.000 (Persons),-0.787 (annual %),57240.000 (Persons),-1.240 (annual %),56547.000 (Persons),-1.218 (annual %),55886.000 (Persons),-1.176 (annual %),55215.000 (Persons),-1.208 (annual %),54621.000 (Persons),-1.082 (annual %),54194.000 (Persons),-0.785 (annual %),53971.000 (Persons),-0.412 (annual %),54013.000 (Persons),0.078 (annual %),54306.000 (Persons),0.541 (annual %),54786.000 (Persons),0.880 (annual %),55301.000 (Persons),0.936 (annual %),55779.000 (Persons),0.861 (annual %),56187.000 (Persons),0.729 (annual %),56553.000 (Persons),0.649 (annual %),56889.000 (Persons),0.592 (annual %),57213.000 (Persons),0.568 (annual %),57557.000 (Persons),0.599 (annual %)
"노르웨이",4241473.000 (Persons),0.344 (annual %),4261732.000 (Persons),0.477 (annual %),4286401.000 (Persons),0.577 (annual %),4311991.000 (Persons),0.595 (annual %),4336613.000 (Persons),0.569 (annual %),4359184.000 (Persons),0.519 (annual %),4381336.000 (Persons),0.507 (annual %),4405157.000 (Persons),0.542 (annual %),4431464.000 (Persons),0.595 (annual %),4461913.000 (Persons),0.685 (annual %),4490967.000 (Persons),0.649 (annual %),4513751.000 (Persons),0.506 (annual %),4538159.000 (Persons),0.539 (annual %),4564855.000 (Persons),0.587 (annual %),4591910.000 (Persons),0.591 (annual %),4623291.000 (Persons),0.681 (annual %),4660677.000 (Persons),0.805 (annual %),4709153.000 (Persons),1.035 (annual %),4768212.000 (Persons),1.246 (annual %),4828726.000 (Persons),1.261 (annual %),4889252.000 (Persons),1.246 (annual %),4953088.000 (Persons),1.297 (annual %),5018573.000 (Persons),1.313 (annual %),5079623.000 (Persons),1.209 (annual %),5137232.000 (Persons),1.128 (annual %),5188607.000 (Persons),0.995 (annual %),5234519.000 (Persons),0.881 (annual %),5276968.000 (Persons),0.808 (annual %),5311916.000 (Persons),0.660 (annual %),5347896.000 (Persons),0.675 (annual %),5379475.000 (Persons),0.589 (annual %)
"오만",1812158.000 (Persons),3.997 (annual %),1893761.000 (Persons),4.405 (annual %),1983272.000 (Persons),4.618 (annual %),2072106.000 (Persons),4.382 (annual %),2148416.000 (Persons),3.617 (annual %),2204267.000 (Persons),2.566 (annual %),2236652.000 (Persons),1.459 (annual %),2249759.000 (Persons),0.584 (annual %),2251859.000 (Persons),0.093 (annual %),2254898.000 (Persons),0.135 (annual %),2267973.000 (Persons),0.578 (annual %),2294959.000 (Persons),1.183 (annual %),2334860.000 (Persons),1.724 (annual %),2386164.000 (Persons),2.174 (annual %),2445524.000 (Persons),2.457 (annual %),2511254.000 (Persons),2.652 (annual %),2580753.000 (Persons),2.730 (annual %),2657162.000 (Persons),2.918 (annual %),2750956.000 (Persons),3.469 (annual %),2876186.000 (Persons),4.452 (annual %),3041435.000 (Persons),5.586 (annual %),3251102.000 (Persons),6.666 (annual %),3498031.000 (Persons),7.321 (annual %),3764805.000 (Persons),7.350 (annual %),4027255.000 (Persons),6.739 (annual %),4267341.000 (Persons),5.791 (annual %),4479217.000 (Persons),4.846 (annual %),4665926.000 (Persons),4.084 (annual %),4829476.000 (Persons),3.445 (annual %),4974992.000 (Persons),2.969 (annual %),5106622.000 (Persons),2.611 (annual %)
